"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AP004311.1-93056-plus",435.795976096396,2.33343115668099,0.223001903976018,10.463727506703,1.26768319227756e-25,5.40793649825608e-22
"AP004311.1-94696-plus",101.516830282133,3.01483223905878,0.317309638567067,9.50123120329218,2.07423161180516e-21,4.42433602798041e-18
"BA000022.2-1116114-minus",88.7234474294146,-2.34206896280583,0.277976917852927,-8.42540805508528,3.59495185507464e-17,5.11202153791613e-14
"BA000022.2-92542-plus",152.680635998684,2.4094239783026,0.288072797597521,8.36394133148563,6.06570911884548e-17,6.4690787752487e-14
"AP004311.1-39245-plus",1040.67218562174,1.38872634711291,0.167487262756087,8.29153408002925,1.11797090314951e-16,9.53852774567159e-14
"BA000022.2-1147017-plus",87.2390735067432,-2.65104141747994,0.324517652161236,-8.16917477315771,3.10506055950692e-16,2.20769805780942e-13
"AP004311.1-94217-plus",68.6290620038859,3.06929491567455,0.379821339846627,8.08089118140108,6.42951645423843e-16,3.91833102768302e-13
"BA000022.2-92543-plus",198.625383496837,2.6720690828235,0.342112390203499,7.81050075746764,5.69612168193906e-15,2.76319381519186e-12
"BA000022.2-1518035-plus",5842.73248407295,-1.44126783716724,0.184598472266843,-7.80758269268797,5.82952281686046e-15,2.76319381519186e-12
"BA000022.2-92545-plus",86.9595241940172,2.61015123330319,0.340250330605963,7.67126729503741,1.70305226163124e-14,7.26522094811885e-12
"BA000022.2-632143-minus",2030.88595218297,2.09458817485468,0.279267527398293,7.50029262037102,6.36755233225255e-14,2.46945256812631e-11
"AP004311.1-28294-plus",127.666742370299,1.80946908019815,0.248896746361731,7.2699587545768,3.59597278377627e-13,1.27836832463246e-10
"BA000022.2-555573-plus",1739.40482996572,-1.18421886671052,0.16600142734877,-7.13378725486776,9.76442158252616e-13,3.20423249777359e-10
"BA000022.2-634847-minus",1079.73241040053,-1.47487607641651,0.211813442517331,-6.96309006117886,3.32888854074651e-12,1.01435989391604e-09
"BA000022.2-1116720-minus",418.530637925275,-1.35341520050563,0.197887441745848,-6.83931829410308,7.95709144801241e-12,2.26299680781473e-09
