"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AP004311.1-91216-plus",165.127376102514,4.99922482437763,0.396485723146952,12.608839442435,1.88752005162509e-36,8.32207590761502e-33
"AP004311.1-91410-plus",207.743459232928,5.51779384361619,0.443105642731482,12.4525470034692,1.35452416240244e-35,2.98604851601619e-32
"AP004311.1-91362-plus",210.650760889411,4.02195389255272,0.345811261938077,11.630488463597,2.88442274258129e-31,4.23913995734697e-28
"AP004311.1-91287-plus",145.050085207152,3.18095040744306,0.301659546263451,10.5448358815239,5.36664725915229e-26,5.91538694140062e-23
"AP004311.1-91435-plus",140.180629162807,3.22536122644339,0.335810050315525,9.60471916612638,7.63658212130067e-22,6.73393811456293e-19
"AP004311.1-92560-plus",85.0517950719244,3.00295787808755,0.346196294798667,8.67414794209148,4.16658357288239e-18,3.06174449547308e-15
"AP004311.1-91139-plus",63.6867915147984,5.82217508628525,0.684909345788887,8.50065066578877,1.88530931789168e-17,1.1874755403692e-14
"AP004311.1-91585-plus",53.6796785558338,4.17223811501329,0.497559969838614,8.38539747553763,5.05546405174282e-17,2.78619262551676e-14
"AP004311.1-92489-plus",51.0465581957713,4.79802247911877,0.593051354706044,8.0903996610833,5.94692728946226e-16,2.91333360213768e-13
"AP004311.1-90633-plus",46.4161642372721,4.63246746735362,0.57416714943486,8.0681513596054,7.13705352771725e-16,3.14672690037054e-13
"BA000022.2-632114-minus",52.8692292792358,3.70012530912014,0.467629888164449,7.91250816675545,2.52254317002196e-15,1.01108116696608e-12
"AP004311.1-90706-plus",45.1021342830001,2.82257001997205,0.443113168746482,6.36986264244139,1.89197564133522e-10,6.95143383553915e-08
"AP004311.1-91955-plus",32.3090490627777,5.16748573232765,0.829100110028955,6.23264388681264,4.58627954098482e-10,1.5554543458617e-07
"AP004311.1-91731-plus",28.3833302495669,5.61209817111529,0.923542993517877,6.07670483183267,1.22677273401221e-09,3.86345784589988e-07
"AP004311.1-90272-plus",34.8217619593273,3.01490637848931,0.512122271746653,5.88708311436372,3.93071068027403e-09,1.15536689262188e-06
"AP004311.1-90562-plus",25.6783242547281,4.88716410270268,0.848918507700015,5.75692962089321,8.56576011313952e-09,2.27141425061335e-06
"AP004311.1-90851-plus",21.936306466383,3.88738424164662,0.675693114210878,5.75318019362471,8.75800459524311e-09,2.27141425061335e-06
"AP004311.1-91264-plus",17.6128284701252,7.23592536316738,1.26616794993043,5.71482271650055,1.09818452563856e-08,2.68994198530023e-06
"AP004311.1-91660-plus",22.0185741621433,3.87232494967128,0.698183254086016,5.54628734935859,2.91799129658905e-08,6.77127559297953e-06
"AP004311.1-90681-plus",17.7826204021917,4.67182123219327,0.875118629236232,5.33850049137983,9.37184528917915e-08,2.06602329399954e-05
"AP004311.1-92259-plus",12.4011225136902,6.92428072192411,1.3075335560438,5.29568108590261,1.18573621974864e-07,2.48948142517702e-05
"AP004311.1-90995-plus",28.7819460689244,3.12044225589336,0.598097028640507,5.2172843309157,1.81565438267163e-07,3.63873644236329e-05
"AP004311.1-90899-plus",20.142109928802,3.66668095251921,0.728992782155769,5.02979047566992,4.91016105218555e-07,9.41256525177656e-05
"AP004311.1-91779-plus",15.3443997502334,4.30672661669241,0.895164878765382,4.81109873594715,1.50102837892502e-06,0.000264721364907217
"BA000022.2-3181792-minus",97.7511696390399,-1.52692771353856,0.317342955935582,-4.81160109269453,1.49725967679467e-06,0.000264721364907217
"BA000022.2-632124-minus",38.9470219823612,2.10420765997821,0.458362678114828,4.59070461110072,4.4175215746583e-06,0.000749109716256479
"BA000022.2-959928-plus",410.18882673023,-0.95612999151354,0.208749039468814,-4.58028450787856,4.64343832526073e-06,0.000758256280595355
"BA000022.2-2695590-plus",52.7834462800682,2.0588959422382,0.452871221419807,4.54631657932095,5.45929025930591e-06,0.000859643241188563
"AP004311.1-91434-plus",7.99590059326706,6.09798535202258,1.34394148460343,4.53738903209909,5.69549822402442e-06,0.000865912126542196
