"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BA000022.2-2448799-minus",1849.92049867715,-8.42832205813296,0.36398548793285,-23.1556541058798,1.27506311980561e-118,5.57457595979012e-115
"BA000022.2-3329929-plus",1827.4820738762,-8.482412280327,0.381430513389252,-22.2384208461861,1.46004831275792e-109,3.19166561168881e-106
"BA000022.2-2448800-minus",30420.757089435,-5.99446225493601,0.311185397873341,-19.2633147181793,1.09161675620217e-82,1.19313711452897e-79
"BA000022.2-3329928-plus",30371.7936322546,-5.99996642950158,0.311387618713898,-19.2684810471361,9.87932562964481e-83,1.19313711452897e-79
"BA000022.2-3329960-plus",18363.4628568641,-6.66729744227409,0.434099369873333,-15.358919880993,3.08674482458822e-53,2.69904967461994e-50
"BA000022.2-2448768-minus",18425.7462042249,-6.67770196157201,0.437924450558205,-15.2485250665045,1.68394101344869e-52,1.22703168513294e-49
"BA000022.2-3329930-plus",237.854968798669,-7.64825759557983,0.529736278563378,-14.4378588083897,2.98986918894982e-47,1.86738687058409e-44
"BA000022.2-2448798-minus",222.175436489483,-7.85104024643717,0.554477873304552,-14.1593391268202,1.63524726237649e-45,8.93662628888751e-43
"BA000022.2-2589111-minus",331.416864200258,-5.7526113829707,0.51864736632524,-11.0915657853033,1.3785342988224e-28,6.69661328272392e-26
"BA000022.2-2613286-plus",170.363833411287,4.11611600846579,0.398312211126812,10.3338935977419,4.95092231193371e-25,2.16454323477742e-22
"BA000022.2-2448769-minus",1023.35509525705,-4.69797892097807,0.456853806371784,-10.2833310250564,8.37809442289813e-25,3.32991171062824e-22
"BA000022.2-3329959-plus",1023.90817438648,-4.55428139130937,0.446887653374042,-10.1911103538532,2.17268329193013e-24,7.91580946026546e-22
"BA000022.2-2589112-minus",55.4405315995139,-6.21410707290876,0.621058283887882,-10.0056745624708,1.43907559524969e-23,4.83972192494743e-21
"BA000022.2-2448801-minus",59.9532351231577,-5.69746042700489,0.575417113878244,-9.90144416909095,4.10306670906542e-23,1.28132911800243e-20
"BA000022.2-3329927-plus",57.6835692437082,-5.84221292422398,0.594092863826919,-9.83383790640183,8.0491487134296e-23,2.34605854500761e-20
"BA000022.2-959937-plus",150.60786847995,4.31406753019451,0.444657329536604,9.70200476553571,2.95631802368925e-22,8.07813899973088e-20
"BA000022.2-2589110-minus",69.4757553103676,-4.58188578126007,0.49031025900629,-9.34487030833529,9.20021558442297e-21,2.36607897265278e-18
"BA000022.2-2781050-plus",86.2669116272127,-4.8360379977188,0.521667229223759,-9.27035038201426,1.85535425541998e-20,4.50644933594231e-18
"BA000022.2-1431349-plus",239.694056432317,3.16163810709581,0.355825509951378,8.88536099485343,6.37135447461617e-19,1.46608219805378e-16
"BA000022.2-2452183-minus",649.607458920067,-4.01674378769189,0.453456083953959,-8.85806570873956,8.14147258108085e-19,1.77972590622427e-16
"BA000022.2-2376891-plus",91.2175914785727,-3.81494232419906,0.432127980047652,-8.8282696338672,1.06307529299422e-18,2.21322151474796e-16
"BA000022.2-900894-plus",217.872827345076,-2.74716275427137,0.332678932251826,-8.25769980586527,1.48506477222074e-16,2.95122872006777e-14
"BA000022.2-3326545-plus",661.47336444049,-4.02161943611429,0.501295499531631,-8.02245270478542,1.03654314476324e-15,1.97033331691517e-13
"BA000022.2-959940-plus",73.4527597742985,-3.126468856222,0.40933046526768,-7.638006748844,2.20610300797019e-14,4.01878431285236e-12
